page,column,line,source,page_score,row
306,2,"c) i fråga om aktier och banklotter att inkassera förfallna kuponger och, efter uppdrag, vid nyleckningar bevaka deponentens rätt.",text,130,2
307,1,18,text,120,1
307,1,"Regeringsgatan, 5",text,120,2
307,1,"Sturegatan, 90",text,120,3
307,1,Drottniuggatan STOCKHOLM,text,120,4
307,1,OBS.!,text,120,5
307,1,Sändningar för benäget urval expedieras till ärade kunder samt till i landsorten kända personer.,text,120,6
307,2,urval,text,120,1
307,2,till billigaste,text,120,2
307,2,priser,text,120,3
307,2,hos,text,120,4
307,2,AKTIEBOLAGET,text,120,5
308,2,Inkassering af fordringar på alla platser.,text,55,1
308,2,Soliditetsupplysningar.,text,55,2
309,1,18,text,70,1
309,1,"Regeringsgatan, 5",text,70,2
309,1,"Sturegatan, 90",text,70,3
309,1,Drottninggatan STOCKHOLM.,text,70,4
310,1,OBS.! Genom den nya Kungsgatan endast 3 à 4 min. auto-mobilfärd från centralstation.,text,130,1
310,2,"Stureplan, Stockholm.",text,130,1
310,2,Ett af Stockholms modernaste I kl. hotell.,text,130,2
310,2,Moderata priser.,text,130,3
310,2,Populär Restaurant & Café.,text,130,4
310,2,"Fästvåning för större och mindre sällskap, sammanträden etc.",text,130,5
310,2,Förslag lämnas gärna.,text,130,6
310,2,Spårvagnar i alla riktningar.,text,130,7
311,1,Sommar- och vinterkvalité.,text,100,1
311,1,Vid köp af minst \( ^{1/2} \) dussin strumpor lämna vi 5 proc. rabatt å ofvanstående priser.,text,100,2
311,2,med dubbla knän.,text,100,1
312,1,Försedd med Centre=guide och färgdyna,text,130,1
312,1,gifver den absolut den vackraste skriften.,text,130,2
312,1,Skrifmaskinsaffären Yost A.-B.,text,130,3
312,2,Enda maskin utan färgband.,text,130,1
312,2,Synlig skrift!,text,130,2
312,2,Kolumnfinnare!,text,130,3
312,2,Beordra gratis profmaskin från,text,130,4
312,2,40,text,130,5
312,2,Drottninggatan 40,text,130,6
312,2,STOCKHOLM,text,130,7
313,1,Gossdräkter,text,200,1
313,1,Kavajer,text,200,2
313,1,Paletåer,text,200,3
313,1,Koltar,text,200,4
313,1,Kjol-,text,200,5
313,1,dräkter,text,200,6
313,1,Förkläden,text,200,7
313,1,Strumpor,text,200,8
313,1,Galoscher,text,200,9
313,2,Klädningar,text,200,1
313,2,Koftor,text,200,2
313,2,Kappor,text,200,3
313,2,Hattar,text,200,4
313,2,Bahytter,text,200,5
313,2,Mössor,text,200,6
313,2,Damasker,text,200,7
313,2,Damask-,text,200,8
313,2,benkläder,text,200,9
313,2,Vantar m.m.,text,200,10
314,1,Allm. Tel. 93 43 · 93 44,text,80,1
314,2,Rikstel. 38 14 · 38 15,text,80,1
315,2,Från och med i år hafva vi i vår försäljningslokal,text,60,1
315,2,18,text,60,2
315,2,Regeringsgatan 18,text,60,3
315,2,öppnat en särskild afdelning för,text,60,4
315,2,"hvarest beställningar å kläder för flickor i ålder öfver 14 år, Promenaddräkter, Kappor, Koftor, Klädningar m. m. emottagas efter af oss i utlandet inköpta tyska, franska och engelska modeller.",text,60,5
315,2,Stockholm.,text,60,6
316,2,Rikstel. 76 12.,text,70,1
316,2,Allm. tel. 40 85.,text,70,2
316,2,Rikstel. 76 15.,text,70,3
316,2,Allm. tel. 94 18.,text,70,4
316,2,Största och mest välsorterade päls- varulager i Norden.,text,70,5
316,2,Bästa källa för inköp af pälsvaror.,text,70,6
316,2,Endast förstklassigt arbete utföres.,text,70,7
317,1,Svartmangatan 24,text,240,1
317,1,STOCKHOLM.,text,240,2
317,1,"OMKRING 15,000",text,240,3
317,1,SKATTETAXERINGAR Å,text,240,4
317,1,PERSONER OCH BOLAG MED INKOMST,text,240,5
317,1,"AF 5,000",text,240,6
317,1,KRONOR OCH DÄRUTÖFVER,text,240,7
317,1,I HUFVUDSAKLIG ÖFVERENSSTÄMMELSE,text,240,8
317,1,MED OFFICIELLA LÄNGDER ÅR 1912,text,240,9
317,2,Skala 73/88 toner. Naturliga noter.,text,240,1
317,2,Generalagent för Sverige.,text,240,2
317,2,Begär prospekt.,text,240,3
317,2,Praktisk uppslagsbok för alla.,text,240,4
317,2,STOCKHOLM 1912,text,240,5
317,2,A.-B. FAHLCRANTZ' BOKTRYCKERI,text,240,6
317,2,"Moderna kassaskåp, kassahvalfsanläggnin- gar, eldsäkra dörrar och stålrulljalusier",text,240,7
317,2,i modernt och förstklassigt utförande.,text,240,8
317,2,J. ISAKSSON & C:o,text,240,9
317,2,Fabrik: Rålamstorg vid Handtverkaregatan.,text,240,10
317,2,Rikstelefon 66 71.,text,240,11
317,2,Allm. Tel. 185 50.,text,240,12
318,2,(Ed. Laurens) Alexandria.,text,10,1
319,1,"Inkomst- och förmögenhetsskatt utgår för samma inkomst, som påföres bevillning samt dessutöm för utdelning å aktier och inkomst af fastighet (den verkliga inkomsten sedan vederbörliga utgifter afdragits, ej såsom förut en viss procent å taxeringsvärdet) samt för 1/60",text,170,1
319,1,"af förmögenheten, men äger den skattskyldige rätt till afdrag för ränta å gäld, för under föregående år erlagda kommunalutskylder, för utbetaldt periodiskt understöd, för försäkringspremier intill ett belopp af 200",text,170,2
319,1,"kronor samt för förlust å verksamhet, där förlusten ej redan vid taxering till bevillning afdragits.",text,170,3
319,1,"bevillning. 5,000: —",text,170,4
319,1,"kommunalutskylderna.... 350: — försäkringspremierna .... 125: — 475: — återstår 4,525: —",text,170,5
319,1,"En fabrikör är bosatt i Haga församling i Göteborg men har fabrik i Carl Johans församling. Hans inkomster utgöras af 1,200",text,170,6
319,1,"kr. såsom styrelseledamot i bolag, 14,000",text,170,7
319,1,"kr. af fabriksrörelsen i Carl Johan samt 6,500",text,170,8
319,1,"kr. utdelning å aktier och 12,000",text,170,9
319,1,"kr. inkomst af fastighet; hans förmögenhet uppgår till 180,000",text,170,10
319,1,"kr. Han äger rätt till afdrag för kommunalutskylderna 1,900",text,170,11
319,1,kr.; för försäkringspremier 200,text,170,12
319,1,"kr. (han utger i verkligheten 550 kr.), för underhåll åt gift dotter 1,500 kr., för ränta å gäld 9,000 kr. Hans taxeringar blifva:",text,170,13
320,1,"Bevillning dels i Carl Johan 14,000: — och dels i Haga 1,200: —, inkomst- och förmögenhetsskatt endast i Haga utgår af sammanlagda bevillningarna ........ 15,200: — utdelningen å aktier ........ 6,500: — inkomst af fastighet ........ 12,000: — \( ^{1}/_{60} \) af förmögenheten 180,000 kr. ........ 3,000: —",text,230,1
320,1,"kommunalutskylderna 1,900: —",text,230,2
320,1,försäkringspremierna.... 200: —,text,230,3
320,1,"underhället 1,500: —",text,230,4
320,1,"gäldräntan 9,000: — Summa 12,600: —",text,230,5
320,1,"en verkligt njutbar Cig -Cigarrett har säkert de flesta rökare erfarit, men prof-röker Ni Belgiska Cig.-Cigarretten NERON blifver Ni angenämt öfverraskad.",text,230,6
320,2,"för Herrar rökare, är otvifvelaktigt en burk QBOID tobak. Enastående i arom, bränner ej och bildar ingen tobaksolja.",text,230,1
321,1,"Adelsköld, C., brukspatr., 790–8900",text,2450,1
321,1,"A.-B. Göteborgssystemet, 70760-67600",text,2450,2
321,1,"A.-B. C. A. Norinder & C:o, 24560-23000",text,2450,3
321,1,"Alingsås Bomullsväfveri, 79710–148200",text,2450,4
321,1,"Almgren, C., kronofogde, 7950–9600",text,2450,5
321,1,"Andersén, D., f. mantalsskrifv., 1610-6300",text,2450,6
321,1,"Andersson, C., handl., 2790-5400",text,2450,7
321,1,"Bergström, K. J., ing., 6020–5600",text,2450,8
321,1,"Berner, A., handelsres., 6000–6000",text,2450,9
321,1,"Blohm, O., lärov.-adj., 5180-4800",text,2450,10
321,1,"Bohlm, G. A., rektor, 6700-5900",text,2450,11
321,1,"Bothén, F., sjökapt., 5610–6300",text,2450,12
321,1,"Börjesson, N., handl., 6070–6100",text,2450,13
321,1,"Cnattingius, C., verkm., 5950-3400",text,2450,14
321,1,"Dahllöf, L., häradsskrifv., 6920–6100",text,2450,15
321,1,"Dahllöf, C., änkefru, 190–8300",text,2450,16
321,1,"Darild, C. V., handelsres., 7500-7500",text,2450,17
321,1,"Davidsson, H., godsäg., (Österbodarne), 39000–22000",text,2450,18
321,1,"Dickson, A. E., godsäg., (Vikaryd), 131000 -175800",text,2450,19
321,1,"Engberg, G., rådman, 5430-18600",text,2450,20
321,1,"Ensk. Banken i Vänersborg, 30480—",text,2450,21
321,1,"Eriksson, C. A., rådman, 6780-16500",text,2450,22
321,1,"Fleetwood, B., frih:a, 1130-45000",text,2450,23
321,1,"Gedda, B., handelsres., 6060-5900",text,2450,24
321,1,"Hasselskog, K. A., prost, 4410–6100",text,2450,25
321,1,"Hedberg, A. G. provinsialläk., 6960–6500",text,2450,26
321,1,"Hedén, A., handl., 6540-10200",text,2450,27
321,1,"Hedenlund, J. A., apotekare, -8700",text,2450,28
321,1,"Hill, V., disp., 25620-43800",text,2450,29
321,1,"Hjelmqvist, N. H., handl., 5800–6900",text,2450,30
321,1,"Holmberg, A., f. handl., 4320–5100",text,2450,31
321,1,"Höglund, P., fru, 2170–6200",text,2450,32
321,1,"Högmark, C. O., lärov.-adj., 4910–5700",text,2450,33
321,1,"Jakobsson, H., bankkamr., 5800-5900",text,2450,34
321,1,"Johansson, J. P., grossh., 7890–17400",text,2450,35
321,1,"Johansson, H., murare, 5000–5000",text,2450,36
321,1,"Karlander, C., byggm., 13050–16500",text,2450,37
321,1,"Kindstrand, A. F., jägm., 7090–9800",text,2450,38
321,1,"Klinge, M. F., disp., 11490–12500",text,2450,39
321,1,"Konfektions-A.-B. O. Molander, 17800—17100",text,2450,40
321,1,"Kronberg, A.. f. kont.-chef, 5000–4100",text,2450,41
321,1,"Larsson, C. B., handelsres., 6960–6800",text,2450,42
321,2,"Larsson, J. A., kamrer, 6000–5000",text,2450,1
321,2,"Lindén, M., handelsres., 7610-6300",text,2450,2
321,2,"Linden, C., stationsskrifv., 3810-5800",text,2450,3
321,2,"Lundh, J. A., handl., 3360-6500",text,2450,4
321,2,"Lundeberg, O. W., apotekare, 12880–15000",text,2450,5
321,2,"Läderfabr.-A.-B., Göta, 17510-",text,2450,6
321,2,"Melin, A., handl., 12440-11200",text,2450,7
321,2,"Michelsen, W., red., 4870–5001",text,2450,8
321,2,"Molander,O.,dir.,10000-7100",text,2450,9
321,2,"Möller, J., disp., 4020–5800",text,2450,10
321,2,"Mörk, T. V., sjökapt., 5590–4900",text,2450,11
321,2,"Nilsson,A.,byggm.,12820-12800",text,2450,12
321,2,"Nilsson, G., stadsfiskal, 18110-17600",text,2450,13
321,2,"Norinder, E., grossh., 18170-15800",text,2450,14
321,2,"Norinder, A., veterinär, 7790–7400",text,2450,15
321,2,"Norman, J. V., dir., 600-10600",text,2450,16
321,2,"Nya Fören. Elektr.-A.-B., 5000—",text,2450,17
321,2,"Nystedt, G., stadsläk., 15710–17300",text,2450,18
321,2,"Olsson, E., handl., 2240-5400",text,2450,19
321,2,"Ostvald,Th.,handl.,1940-8000",text,2450,20
321,2,"Paulsson, P. B., godsäg., (Engabo), 6530 -28300",text,2450,21
321,2,"Pettersson, G., f. handl., 4260–6700",text,2450,22
321,2,"Roempke, O. H., ing., 4000–6300",text,2450,23
321,2,"Lådberg, J., fröken, 390–9400",text,2450,24
321,2,"Sandberg, J., handl., 5900–6500",text,2450,25
321,2,"Segelberg, I., lasarettslak., 13560-12900",text,2450,26
321,2,"Siljeström, J. G., rådman, 5940–6700",text,2450,27
321,2,"Sparbanken,35720-41900",text,2450,28
321,2,"Steiner, C. G., dir., 7530–6200",text,2450,29
321,2,"stenberg, O. F., f. brädg.-insp., 1160–9200",text,2450,30
321,2,"Strähle, C., handl., 600–5100",text,2450,31
321,2,"øvensson, J. P., handl., 1000–5200",text,2450,32
321,2,"Taube, G., grefvinna, -5000",text,2450,33
321,2,"Tellgren, L. E., lärov.-adj., 4810–5200",text,2450,34
321,2,"Theorin, J., fru, 3940–8600",text,2450,35
321,2,"Thulin, E. A., apotekare, 5220-4900",text,2450,36
321,2,"Täcklind, M., härådshöfd., 11320–12500",text,2450,37
321,2,"Vallerstedt, H., tandläk., 8340–10300",text,2450,38
321,2,"Wedberg,O.,herr.,700-23400",text,2450,39
321,2,"Velin, J. F., stärbh., 2430–5200",text,2450,40
321,2,"Vemys, E., godsäg., (Stocklycke), 600-31300",text,2450,41
321,2,"Limdahl, E., borgm., 9400–8200",text,2450,42
321,2,= 86 (67),text,2450,43
321,2,Birgerjarlsgatan 31,text,2450,44
321,2,Allm. tel. 9269,text,2450,45
322,1,"Ahlenius, Edv., rektor, 5456–4600",text,2015,1
322,1,"A.-B. Arboga glasbruk,24166-25100",text,2015,2
322,1,"A.-B. Arboga Mek. Verkstad, 29194-43200",text,2015,3
322,1,"A.-B. Mälareprov. Bank, 66912—",text,2015,4
322,1,"Andersson, G., grosshandl., (i Örebro), 7442-",text,2015,5
322,1,"Andersson, K. G., handl., 4010-5900",text,2015,6
322,1,"Andersson, A. R., med. lic., 6358-6000",text,2015,7
322,1,"Arboga Boktr.-akt.-bol., 6386-6300",text,2015,8
322,1,"Arboga Bryggeriakt.-bol., 25924-30700",text,2015,9
322,1,"Arboga Elektr. Belysningsakt.-bol., 17446—16400",text,2015,10
322,1,"Arboga Sparbank, 16315-17500",text,2015,11
322,1,"Artman, A. P., ing., 7711-9600",text,2015,12
322,1,"Axell, Ossian, guldsmed, 4205-5300",text,2015,13
322,1,"Bergman,E.,prokurist,6035-6000",text,2015,14
322,1,"Börklund, U. Ch., änkefru, 1275-5200",text,2015,15
322,1,"Blume,L.V.,dir.,16608-15000",text,2015,16
322,1,"Brattström, J. E., 5329–4700",text,2015,17
322,1,"Bruze, A., änkefru, 4521–5700",text,2015,18
322,1,"Bäckström, O., fabrikör, 8722–9700",text,2015,19
322,1,"Fleming, O., friherre, -8000",text,2015,20
322,1,"Gjers, K., änkefru, 1290–5400",text,2015,21
322,1,"Hartelius, J. G. V., 2:dre stadsläk., 8050 -7100",text,2015,22
322,1,"Holmberg, I., grosshandl., 4902–5000",text,2015,23
322,1,"Holmberg, S., änkefru, 3798–10600",text,2015,24
322,1,"Husberg, N. H. D., disp., 10789–10700",text,2015,25
322,1,"Husberg,H.,grosshandl.,(i Sthlm),24926-",text,2015,26
322,1,"Jansson, G. R., disp., 6340-12300",text,2015,27
322,1,"Jansson, E., fröken, 2372-8400",text,2015,28
322,1,"Jansson,L.A.,skohandl.,6996-6900",text,2015,29
322,1,"Johansson,A.,bankdir.,9223-14100",text,2015,30
322,1,"Johansson, A., rådman, 691–7200",text,2015,31
322,1,"Johansson, K., stadskamrer, 5627–7800",text,2015,32
322,1,"Koenen,W.,verkm.,5262-5000",text,2015,33
322,1,"Ahlenius, E. H., bankdir., 7125–6100",text,2015,34
322,1,"A.-B. Arvika Verkstäder, 55889–67000",text,2015,35
322,1,"A.-B. Bröderna Janson, 7500-6300",text,2015,36
322,1,"A.-B. Nordiska Tapetfabriken, 14338–12400",text,2015,37
322,1,"A.-B. Östlind & Almqvist, 16860-31700",text,2015,38
322,1,"Almqvist, C. A., kapten, 4262–9000",text,2015,39
322,1,"Andersson, P., dir., 33445-74100",text,2015,40
322,2,"Lagberg, A., änkefru, 1141–6500",text,2015,1
322,2,"Larsson, A., rådman, 6568-6100",text,2015,2
322,2,"Levert,L.,grosshandl.,13899-21600",text,2015,3
322,2,"Lundblad, D., änkefru, 8100–13000",text,2015,4
322,2,"Lundberg, J. A., grosshandl., 11280-31000",text,2015,5
322,2,"Lundborg, L. W., grosshandl., 33196-80400",text,2015,6
322,2,"Lundvall, G. T., f. vinhandl., 3620-12600",text,2015,7
322,2,"Melander, K., handl., 5091—",text,2015,8
322,2,"Mossberg,G.major,5105-4400",text,2015,9
322,2,"Nordqvist, C., bokhandl., 5530-5400",text,2015,10
322,2,"Norman,A.,änkefru,6394-12900",text,2015,11
322,2,"Olsson, G., gårdsäg., 4617–7300",text,2015,12
322,2,"Pettersson, L. L., järnhandl., 35240-43300",text,2015,13
322,2,"von Platen, H., fröken, 13186–28600",text,2015,14
322,2,"Silfverling, O., bankkamrer, 4150-5700",text,2015,15
322,2,"Smith, O. E., öfvering., 8738-8200",text,2015,16
322,2,"Sollén, O. M., apotekare, 5621-4000",text,2015,17
322,2,"Spritbolaget Lundborg & C:o, 81064—77300",text,2015,18
322,2,"Stenberg, H., handl., 9164–9600",text,2015,19
322,2,"Strandberg, T., prost, 7506–7800",text,2015,20
322,2,"Sörensen, F. C., borgm., 11220–10300",text,2015,21
322,2,"Thunmark, M., änkefrü, 1679–8800",text,2015,22
322,2,"Wettergren, C., 1:ste stadsläk., 16184—26900",text,2015,23
322,2,"Wård, C. E., stationsinsp., 5552–5000",text,2015,24
322,2,"Åbergh, I., regem.-vet., 5547–5000",text,2015,25
322,2,"Äderman, M., kontorschef, 9644–8700",text,2015,26
322,2,"Öberg, B. C. W., kopparslag., 1185–6500",text,2015,27
322,2,"Öhrman, H., handl., 5267-5000",text,2015,28
322,2,"Örebro Ensk. Bank, 4211—",text,2015,29
322,2,"Örström, And., bokför., 6940–7300",text,2015,30
322,2,"Örström, Alb., grosshandl., 6835–14700",text,2015,31
322,2,"Östgren, K. S:son, boktr., 5039–5600",text,2015,32
322,2,= 65 (67),text,2015,33
322,2,"Andersson, N., landtbr., -5600",text,2015,34
322,2,"Arvika Arbetares Handelsakt.-bol., 8177-7700",text,2015,35
322,2,"Arvika Bryggeriakt.-bol., 8820-9400",text,2015,36
322,2,"Arvika Elektriska akt.-bol., 12322-22300",text,2015,37
322,2,"Arvika Läderfabriksakt.-bol., 12013-11000",text,2015,38
322,2,"Arvika Minuteringsbol., 120969-117400",text,2015,39
323,1,"Berger, A., handl., 7500–7200",text,2460,1
323,1,"Bergström, R., disp., 9280–9100",text,2460,2
323,1,"Bjerkander, A. T., 1:ste stationsskrifv., 4809-5200",text,2460,3
323,1,"Blomberg, A. R., postm., 6038-5300",text,2460,4
323,1,"Brander, D. E., handl., 1428-7900",text,2460,5
323,1,"Brettner, J., provinssialläk., 9946–9800",text,2460,6
323,1,"Böttiger, K. G., bankkamrer, 4350-8400",text,2460,7
323,1,"Dahlin, J., handl., 2000-17700",text,2460,8
323,1,"Dahlman,K.,handl.,4327-5500",text,2460,9
323,1,"Danielsson, L. M., kyrkoh., 5778-4500",text,2460,10
323,1,"Edgren, L. J., handl., 5894-6600",text,2460,11
323,1,"Eklund, W., stationsskrifv., 6850–6500",text,2460,12
323,1,"Ekström, K., tandläk., 6765–6900",text,2460,13
323,1,"Englund, N., fabrikör, 4000–6900",text,2460,14
323,1,"Fastighetsakt.-bol. Nyström, -12900",text,2460,15
323,1,"Fjæstad, G. A., landskapsmålare, 10000–10500",text,2460,16
323,1,"Hagström, K. Hj., fabriksförest., 5000–3400",text,2460,17
323,1,"Hammarberg, K., kronofogde, 8018–7100",text,2460,18
323,1,"Hansson,L.,byggm.,24349-26300",text,2460,19
323,1,"von Hofsten, S., fröken, 3376–8100",text,2460,20
323,1,"Janson, K. A., disp., 5700-6100",text,2460,21
323,1,"Janson, J. A., fabrikör, 3700–6700",text,2460,22
323,1,"Johansson,E.,disp.,6035-6000",text,2460,23
323,1,"Johansson, M., handl., 5168–7200",text,2460,24
323,1,"Julin, Hj., apotekare, 11975–12700",text,2460,25
323,1,"Landgren, A., handl., 5800-5100",text,2460,26
323,1,"Liljesköld, K. A., f. d. häradshöfd., 6850 -5300",text,2460,27
323,1,"Liinner, H., jägmäst., 8355–9600",text,2460,28
323,1,"Lundqvist, J. Å., tandläk., 5449–7300",text,2460,29
323,1,"Lydén, S. A., handl., 2785–6400",text,2460,30
323,1,"Lööf, A. E., f. fanjunk., 9550–8300",text,2460,31
323,1,"Nerander, A., kronolänsm., 12112–17000",text,2460,32
323,1,"Andersson, B., d:r, 9464–8800",text,2460,33
323,1,"Askersunds Sparbank, 9530-9500",text,2460,34
323,1,"Askersunds Spritförsäljn.-bol., 43785-40900",text,2460,35
323,1,"Berg, C., kamrer, 5488–4100",text,2460,36
323,1,"Berg, Ph., kapten, 2827–5100",text,2460,37
323,1,"Blidberg, M., borgm., 6643–6000",text,2460,38
323,1,"Carlsson, Th., handl., 5078–4400",text,2460,39
323,1,"Heijbel, H., veterinär, 5234–4500",text,2460,40
323,1,"Johansson, A. G., fabrikör, 4965–5600",text,2460,41
323,2,19,text,2460,1
323,2,"Nilsson, N. G., distr.-landtm., 8221-10500",text,2460,2
323,2,"Nilsson, K. G., f. godsäg., 5289–7100",text,2460,3
323,2,"Nilsson,E.,handl.,5316-6600",text,2460,4
323,2,"Nilsson,F.,handl.,6311-8100",text,2460,5
323,2,"Norbäck, J. G., fabrikör, 559–9600",text,2460,6
323,2,"Norbäck, O. G., jägmäst., 2511–9500",text,2460,7
323,2,"Nordström, G. W., veterinär., 4182–6100",text,2460,8
323,2,"Olsén, E. P., fabrikör, 6337–6200",text,2460,9
323,2,"Olsén, G., fabrikör, 24467–36700",text,2460,10
323,2,"Olsson, J., f. järnhandl., 4478–9200",text,2460,11
323,2,"Pagels, W., gränsbev.-chef, 7213–6100",text,2460,12
323,2,"Palmgren, S. A., rektor, 5545-4800",text,2460,13
323,2,"Pettersson, E., fabrikör, 6405–6300",text,2460,14
323,2,"Rogstadius, V., häradshöfd., 10880–10300",text,2460,15
323,2,"Rudström, J. F., handelsfirma, 11652–18500",text,2460,16
323,2,"Rudström, Alf., handl., 6493—",text,2460,17
323,2,"Rydén, J. B., pappershandl., 5728–6600",text,2460,18
323,2,"Rülcker, Edv., disp., 7580–8500",text,2460,19
323,2,"Rülcher,E.,kontorschef,6942-7400",text,2460,20
323,2,"Rülckers, C. E., stärbh., 3286–7700",text,2460,21
323,2,"Sandelin, G., kassör, 5247–5400",text,2460,22
323,2,"Schröder, A., f. kronofogde, 6488–5100",text,2460,23
323,2,"Schröder, H., stationsskrifv., 5721–5100",text,2460,24
323,2,"Setterberg, M., postexp., 7086–6100",text,2460,25
323,2,"Staaf, K. H., provinsialläk., 5262–4100",text,2460,26
323,2,"Söderberg, A., källarem., 4726–5300",text,2460,27
323,2,"Thegerström, D. J., hamninsp., 8869–9500",text,2460,28
323,2,"Tidholm, A., kontorschef, 5914–4900",text,2460,29
323,2,"Walldow, H., f. d. provinsialläk., 8425—11300",text,2460,30
323,2,"Wallenström, A., bankkamrer, 5857–5000",text,2460,31
323,2,"Wulff, H., grosshandl., 14778-15100",text,2460,32
323,2,"Wärmlands Ensk. Bank, 195438—",text,2460,33
323,2,"Västra Värmlands Sparbank, 21100–25000",text,2460,34
323,2,= 82 (55),text,2460,35
323,2,"Lindberg,W.,disp.,6729-5600",text,2460,36
323,2,"Lindborg,A.G.,handl.,11590-11100",text,2460,37
323,2,"Motala Ströms Kraft-A.-B., 5500-53000",text,2460,38
323,2,"Nyblad, K. L., f. länsveterinär, 5886–6200",text,2460,39
323,2,"Rosén, L., provinsialläk., 6847–7700",text,2460,40
323,2,"Setterberg, O., dir., 8209-11500",text,2460,41
323,2,"Sjöström,H.,rektor,5754-5100",text,2460,42
